location_id,time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),weather_code (wmo code),dew_point_2m_max (°C),dew_point_2m_min (°C),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),vapour_pressure_deficit_max (kPa),sunshine_duration (s)
4,2024-11-12,-1.4,1.5,-4.1,3,-4.8,-10.0,-7.0,67,82,51,0.32,31817.41
4,2024-11-13,-4.0,-0.4,-6.9,73,-5.0,-8.0,-6.8,82,98,59,0.25,25416.25
4,2024-11-14,-6.6,-4.4,-8.0,71,-7.8,-11.3,-9.4,82,96,65,0.16,16725.62
4,2024-11-15,-3.0,0.5,-4.8,3,-4.8,-11.3,-7.0,75,98,48,0.30,29585.99
4,2024-11-16,2.8,7.9,-1.4,0,-7.2,-16.8,-13.5,30,43,17,0.88,31609.89
4,2024-11-17,0.5,2.5,-2.6,71,-4.3,-18.3,-12.0,43,85,21,0.55,31556.39
4,2024-11-18,-2.1,0.9,-5.5,73,-3.0,-7.3,-4.8,84,99,55,0.29,24400.21
4,2024-11-19,-1.2,2.3,-4.1,3,-3.8,-8.4,-6.9,67,93,48,0.37,25551.58
4,2024-11-20,-7.1,-1.4,-12.7,75,-3.4,-16.6,-9.5,83,98,69,0.16,10972.81
4,2024-11-21,-11.5,-8.4,-15.5,75,-12.2,-20.1,-15.2,76,96,56,0.14,13187.32
4,2024-11-22,-11.8,-9.2,-14.6,75,-10.2,-17.7,-13.9,85,98,63,0.10,18932.43
4,2024-11-23,-10.4,-7.7,-11.9,75,-11.5,-19.0,-14.2,76,94,46,0.16,21751.36
4,2024-11-24,-0.5,6.3,-9.1,3,-5.8,-18.8,-10.6,47,61,39,0.56,21974.30
4,2024-11-25,1.2,7.3,-1.6,3,-7.0,-14.7,-10.6,41,48,30,0.68,29626.48
4,2024-11-26,-0.6,3.0,-4.8,71,-1.4,-15.8,-5.8,73,94,24,0.58,0.00
4,2024-11-27,-2.5,1.7,-5.7,3,-3.3,-7.3,-5.1,83,96,67,0.23,21600.00
4,2024-11-28,-3.1,2.8,-10.7,75,-2.8,-11.0,-6.9,78,99,44,0.41,0.00
4,2024-11-29,-8.3,-6.7,-10.6,73,-7.7,-11.3,-9.1,94,97,86,0.05,10800.00
4,2024-11-30,-8.9,-1.8,-14.5,3,-10.3,-19.1,-14.7,66,93,40,0.30,29019.72
4,2024-12-01,-3.5,3.6,-7.9,0,-7.6,-22.6,-16.1,39,60,24,0.55,29073.38
4,2024-12-02,-1.7,3.2,-5.4,3,-7.1,-25.6,-15.0,38,61,16,0.46,26768.60
4,2024-12-03,-3.3,-0.8,-7.4,73,-2.2,-10.8,-5.5,87,99,50,0.28,0.00
4,2024-12-04,-7.3,-6.0,-8.6,73,-6.8,-9.1,-7.9,95,97,92,0.03,148.40
4,2024-12-05,-9.8,-7.0,-13.6,73,-8.9,-22.3,-13.6,77,97,35,0.20,28800.00
4,2024-12-06,-5.3,-3.4,-7.6,75,-4.1,-19.2,-9.2,77,96,36,0.26,10800.00
4,2024-12-07,-6.3,-3.0,-10.2,75,-7.9,-20.5,-11.7,68,96,34,0.29,18000.00
4,2024-12-08,-6.0,-5.5,-6.7,75,-5.8,-9.1,-6.7,95,98,79,0.08,0.00
4,2024-12-09,-7.8,-6.7,-9.0,73,-7.0,-9.6,-8.3,96,98,95,0.02,0.00
4,2024-12-10,-9.3,-4.9,-12.2,71,-8.6,-12.8,-10.6,91,100,75,0.11,25440.89
4,2024-12-11,-7.7,-4.6,-10.1,3,-6.2,-10.7,-8.6,94,98,88,0.05,19966.29
4,2024-12-12,-6.7,-0.7,-10.2,1,-9.2,-19.4,-12.6,65,90,39,0.31,28800.00
4,2024-12-13,-4.1,1.0,-6.7,3,-7.2,-14.3,-9.8,65,75,52,0.31,28800.00
4,2024-12-14,-5.3,-2.9,-6.9,73,-6.9,-16.6,-11.2,65,96,42,0.23,7916.00
4,2024-12-15,-8.1,-6.2,-12.2,73,-6.6,-14.6,-9.4,91,98,77,0.07,5532.57
4,2024-12-16,-1.6,1.4,-7.1,73,-1.4,-9.3,-4.1,83,94,64,0.22,5019.72
4,2024-12-17,-0.9,1.0,-2.7,3,-4.2,-12.1,-6.7,65,78,40,0.36,28800.00
4,2024-12-18,2.7,4.8,-0.0,3,-5.1,-16.0,-11.3,36,53,24,0.61,19631.96
4,2024-12-19,1.1,4.5,-2.9,75,-3.7,-11.1,-7.1,56,94,42,0.49,21600.00
4,2024-12-20,-8.6,-4.4,-10.0,75,-5.6,-10.7,-9.4,94,98,87,0.04,0.00
4,2024-12-21,-10.3,-6.5,-13.8,71,-10.5,-16.8,-13.2,80,95,55,0.15,24109.70
4,2024-12-22,-6.0,-2.0,-11.1,75,-4.4,-13.1,-8.7,82,93,58,0.17,1087.86
4,2024-12-23,-11.2,-9.9,-12.3,73,-10.7,-13.5,-12.3,92,95,78,0.06,6099.00
4,2024-12-24,-10.5,-9.8,-11.3,73,-10.5,-13.8,-11.4,93,95,76,0.07,0.00
4,2024-12-25,-12.2,-6.2,-17.9,3,-12.5,-23.9,-17.7,68,94,28,0.23,28764.96
4,2024-12-26,-6.8,-0.7,-11.9,0,-17.9,-25.8,-22.7,27,34,21,0.46,28747.23
4,2024-12-27,-0.6,5.5,-4.5,3,-9.0,-23.6,-15.6,32,45,20,0.63,28732.16
4,2024-12-28,0.0,3.7,-2.0,3,-6.9,-12.1,-10.1,47,58,40,0.47,28719.79
4,2024-12-29,-0.8,2.9,-3.1,0,-8.6,-15.3,-11.6,44,55,36,0.46,28984.58
4,2024-12-30,-1.3,2.6,-4.2,0,-11.0,-21.2,-16.8,30,45,20,0.53,28950.32
4,2024-12-31,-1.1,2.7,-3.8,0,-12.6,-21.2,-18.2,27,41,19,0.55,28917.80
4,2025-01-01,-1.5,3.0,-4.4,1,-13.2,-22.5,-18.1,27,38,18,0.55,29309.48
4,2025-01-02,-3.6,0.0,-8.0,73,-9.1,-23.4,-17.5,38,91,17,0.46,12417.64
4,2025-01-03,-10.1,-7.5,-12.5,75,-7.9,-13.6,-11.1,92,97,85,0.04,0.00
4,2025-01-04,-13.6,-8.6,-18.7,3,-14.5,-23.4,-19.0,67,94,34,0.18,25113.71
4,2025-01-05,-3.7,0.0,-9.1,75,-2.3,-15.9,-7.4,76,90,49,0.22,0.00
4,2025-01-06,-2.0,1.2,-4.5,3,-3.5,-8.5,-6.0,75,90,62,0.25,23639.59
4,2025-01-07,-5.6,-3.6,-7.3,75,-4.6,-7.8,-6.8,91,99,78,0.10,0.00
4,2025-01-08,-5.5,0.2,-11.5,3,-5.6,-12.2,-9.1,77,98,60,0.24,12581.41
4,2025-01-09,-2.5,1.5,-5.7,75,-3.7,-9.7,-5.7,79,96,67,0.22,21386.81
4,2025-01-10,-12.5,-7.4,-17.0,75,-8.5,-20.6,-14.3,87,95,68,0.08,28676.55
4,2025-01-11,-14.1,-11.3,-16.8,71,-14.2,-21.1,-17.9,74,93,57,0.11,28674.94
4,2025-01-12,-13.1,-12.0,-14.0,71,-13.2,-15.3,-14.4,90,94,84,0.04,0.00
4,2025-01-13,-14.8,-11.0,-17.3,3,-15.4,-23.2,-19.2,70,90,45,0.13,30944.46
4,2025-01-14,-8.6,-1.8,-14.1,1,-20.1,-29.5,-25.5,25,43,15,0.44,31026.56
4,2025-01-15,-7.9,-5.3,-9.0,73,-8.6,-31.0,-15.2,67,95,13,0.35,0.00
4,2025-01-16,-8.5,-3.8,-13.4,71,-9.1,-14.1,-11.0,83,99,65,0.16,30227.34
4,2025-01-17,-5.3,1.1,-9.0,0,-10.7,-20.5,-14.3,50,68,31,0.39,31281.38
4,2025-01-18,-4.2,2.6,-8.8,1,-11.8,-22.1,-17.8,34,46,27,0.52,31368.65
4,2025-01-19,-2.6,2.2,-5.3,2,-7.7,-14.9,-12.1,48,63,39,0.42,31456.81
4,2025-01-20,-4.6,0.1,-7.1,3,-5.5,-11.1,-8.6,74,82,64,0.22,31545.74
4,2025-01-21,-4.3,-0.8,-6.9,71,-5.8,-10.4,-8.5,73,81,65,0.20,15904.48
4,2025-01-22,-4.3,0.5,-7.3,3,-8.2,-13.5,-11.0,60,72,47,0.33,30969.03
4,2025-01-23,-4.8,1.1,-7.6,73,-3.4,-12.6,-8.0,79,99,58,0.28,17452.05
4,2025-01-24,-4.4,2.0,-12.3,3,-8.0,-15.2,-11.7,61,100,36,0.41,28711.93
4,2025-01-25,1.3,6.2,-2.4,3,-8.4,-15.1,-11.9,37,56,29,0.65,31996.61
4,2025-01-26,-3.6,-1.4,-6.3,75,-4.6,-9.9,-6.7,79,96,59,0.20,500.87
4,2025-01-27,-2.1,1.5,-6.2,73,-3.3,-7.8,-5.3,79,94,69,0.21,32177.55
4,2025-01-28,-2.2,1.7,-6.7,75,-2.4,-7.6,-4.1,87,100,72,0.19,3511.61
4,2025-01-29,-6.2,-0.7,-10.2,71,-8.5,-13.7,-11.1,70,95,45,0.32,25992.81
4,2025-01-30,-6.0,0.7,-9.9,3,-10.8,-15.6,-13.3,58,77,36,0.40,32400.00
4,2025-01-31,-5.4,-4.4,-7.6,73,-5.1,-14.3,-8.2,83,98,46,0.24,2016.78
4,2025-02-01,-6.2,-0.3,-10.8,3,-6.0,-11.1,-8.5,85,98,65,0.21,30777.87
4,2025-02-02,-6.2,-0.3,-10.5,3,-5.9,-10.6,-8.8,83,100,62,0.23,32503.58
4,2025-02-03,-6.7,-1.4,-9.4,1,-8.5,-19.7,-11.2,72,89,43,0.25,32837.79
4,2025-02-04,-5.5,-0.0,-9.4,0,-16.6,-27.6,-22.1,26,35,15,0.46,33168.64
4,2025-02-05,-4.5,-0.1,-8.8,1,-13.6,-28.9,-20.2,30,51,13,0.44,33496.29
4,2025-02-06,-7.9,-2.9,-10.5,3,-8.9,-18.4,-13.6,66,97,49,0.22,32440.79
4,2025-02-07,-7.7,-1.2,-11.3,3,-9.2,-13.1,-11.1,78,96,51,0.27,25310.08
4,2025-02-08,-5.9,1.0,-11.6,3,-7.4,-14.5,-11.3,67,79,49,0.34,34088.73
4,2025-02-09,-3.1,2.0,-8.4,71,-4.7,-10.9,-7.7,72,84,53,0.30,27568.72
4,2025-02-10,-2.2,1.5,-4.5,3,-4.6,-8.2,-6.5,73,79,62,0.26,28265.63
4,2025-02-11,-2.8,1.7,-6.9,73,-5.0,-9.0,-7.0,74,86,54,0.32,26340.78
4,2025-02-12,-2.9,0.6,-5.9,73,-4.1,-6.6,-5.1,85,95,69,0.20,14010.07
4,2025-02-13,-3.9,0.6,-7.4,73,-3.5,-8.8,-6.8,82,99,57,0.27,29550.51
4,2025-02-14,-9.7,-7.3,-12.1,73,-7.7,-13.0,-10.6,94,97,85,0.04,0.00
4,2025-02-15,-11.4,-6.1,-15.3,3,-11.3,-17.0,-14.3,80,93,57,0.16,35811.85
4,2025-02-16,-9.2,-6.0,-12.2,73,-9.6,-22.8,-15.7,63,96,37,0.20,529.83
4,2025-02-17,-10.2,-6.1,-12.6,73,-11.5,-13.7,-12.5,84,94,55,0.17,30072.44
4,2025-02-18,-11.4,-7.8,-16.8,3,-11.4,-21.0,-13.7,84,96,51,0.17,24566.60
4,2025-02-19,-9.4,-1.1,-16.0,1,-10.8,-24.8,-18.5,49,69,32,0.35,37265.03
4,2025-02-20,-2.4,0.9,-7.5,3,-3.6,-16.8,-7.3,70,78,44,0.21,34884.57
4,2025-02-21,0.3,3.0,-2.1,3,-2.6,-8.7,-5.1,68,83,57,0.32,36584.43
4,2025-02-22,0.3,5.4,-2.0,3,-3.3,-10.9,-7.4,57,76,43,0.51,36286.24
4,2025-02-23,-0.8,1.1,-2.9,51,-2.1,-5.9,-3.5,82,100,72,0.17,26748.27
4,2025-02-24,-1.1,2.0,-3.3,73,-2.1,-7.5,-4.3,81,99,55,0.32,28800.00
4,2025-02-25,0.1,3.3,-1.6,71,-3.8,-9.9,-7.1,59,84,49,0.38,34178.19
4,2025-02-26,-3.3,-1.6,-5.6,75,-2.1,-6.4,-4.9,89,100,70,0.16,0.00
4,2025-02-27,-5.0,-1.0,-7.8,73,-5.2,-9.7,-7.2,87,98,52,0.27,25200.00
4,2025-02-28,-7.3,-3.1,-12.6,73,-7.4,-12.9,-9.8,84,99,53,0.23,37760.74
4,2025-03-01,-8.1,-3.9,-12.5,71,-7.2,-12.5,-9.9,88,100,65,0.16,32044.42
4,2025-03-02,-8.8,-1.6,-14.6,3,-10.6,-15.4,-12.9,76,99,43,0.31,38973.06
4,2025-03-03,-5.1,1.8,-10.6,0,-10.0,-19.0,-13.9,52,77,33,0.45,39063.44
4,2025-03-04,-2.3,3.5,-6.8,3,-10.0,-17.1,-13.4,43,52,30,0.55,39153.38
4,2025-03-05,0.4,5.8,-4.6,1,-8.9,-16.4,-13.2,36,41,30,0.63,39242.86
4,2025-03-06,0.2,5.3,-3.4,1,-10.1,-17.9,-13.7,35,41,29,0.63,39331.85
4,2025-03-07,-0.6,4.7,-4.2,0,-10.5,-18.9,-14.4,35,44,26,0.61,39554.13
4,2025-03-08,-0.9,4.4,-5.8,3,-7.8,-17.2,-12.6,41,49,37,0.53,39583.93
4,2025-03-09,-0.1,4.9,-3.7,3,-5.8,-13.1,-9.5,50,65,42,0.51,39955.71
4,2025-03-10,-1.0,2.2,-4.3,73,-2.0,-7.5,-4.8,76,95,64,0.21,22572.46
4,2025-03-11,-2.1,2.2,-6.0,71,-3.6,-7.9,-6.2,74,89,54,0.31,36677.28
4,2025-03-12,-1.3,3.1,-4.8,71,-3.1,-6.1,-4.6,80,93,56,0.33,31396.32
4,2025-03-13,-2.9,-0.1,-5.5,75,-2.5,-5.6,-4.1,92,100,69,0.19,17296.35
4,2025-03-14,-5.1,-3.7,-7.4,73,-4.6,-7.9,-5.7,95,99,88,0.06,972.71
4,2025-03-15,-3.6,0.6,-5.9,73,-3.6,-6.1,-5.0,91,100,70,0.19,21918.29
4,2025-03-16,-4.5,-1.3,-6.4,75,-3.4,-6.7,-5.1,96,99,83,0.09,2969.72
4,2025-03-17,-7.7,-6.2,-11.6,73,-6.5,-12.4,-8.7,93,98,77,0.09,13211.64
4,2025-03-18,-9.0,-1.9,-16.9,3,-12.8,-20.3,-16.5,60,94,29,0.37,41113.52
4,2025-03-19,-3.1,3.7,-10.1,0,-12.1,-20.8,-16.0,37,53,28,0.57,42142.38
4,2025-03-20,0.3,4.5,-3.3,0,-10.1,-19.2,-13.6,35,46,24,0.58,42265.00
4,2025-03-21,2.4,6.6,-1.2,3,-6.7,-15.8,-11.0,37,54,28,0.64,38508.80
4,2025-03-22,1.0,5.3,-3.0,51,-2.9,-7.4,-4.8,66,88,47,0.47,38286.66
4,2025-03-23,0.0,4.5,-4.1,51,-2.4,-8.1,-4.8,72,90,39,0.51,42505.91
4,2025-03-24,-1.7,1.9,-4.2,75,-1.8,-6.9,-3.8,86,100,72,0.19,32483.87
4,2025-03-25,-1.7,1.5,-4.3,73,-1.8,-4.5,-3.2,90,100,72,0.19,35865.73
4,2025-03-26,-2.4,0.4,-5.3,73,-2.7,-5.6,-3.7,91,100,75,0.15,40101.15
4,2025-03-27,-3.0,-1.3,-4.2,71,-3.1,-4.7,-3.7,95,99,80,0.11,0.00
4,2025-03-28,-2.7,3.3,-8.7,73,-1.9,-9.0,-5.2,85,100,59,0.31,29159.26
4,2025-03-29,-2.9,-2.1,-3.5,75,-2.4,-3.8,-3.5,96,100,88,0.06,0.00
4,2025-03-30,-2.3,1.1,-3.8,75,-3.3,-6.6,-4.4,87,99,57,0.29,15799.18
4,2025-03-31,-5.9,-4.5,-7.0,75,-4.9,-8.8,-6.7,94,98,82,0.07,2503.73
4,2025-04-01,-5.7,-3.4,-7.8,75,-5.3,-8.3,-6.8,92,98,80,0.09,2553.96
4,2025-04-02,-2.9,2.3,-8.1,3,-4.7,-8.1,-5.9,82,100,57,0.31,43200.00
4,2025-04-03,-1.3,4.7,-7.0,3,-2.2,-7.6,-5.5,76,96,43,0.48,44862.03
4,2025-04-04,0.8,5.9,-3.3,0,-4.5,-11.8,-8.2,54,82,31,0.64,45164.64
4,2025-04-05,1.7,5.3,-1.4,73,-0.6,-10.0,-5.1,63,99,46,0.48,36000.00
4,2025-04-06,-8.1,-2.8,-13.6,51,-3.1,-15.3,-11.0,81,98,55,0.18,38968.28
4,2025-04-07,-8.6,-2.5,-15.0,3,-10.3,-19.7,-14.0,67,91,45,0.27,45126.76
4,2025-04-08,-5.4,0.4,-11.3,3,-7.4,-14.8,-10.6,68,87,49,0.32,45780.37
4,2025-04-09,-3.5,1.5,-8.2,71,-5.1,-11.7,-8.2,71,94,51,0.34,36797.57
4,2025-04-10,-2.9,2.4,-8.6,3,-4.7,-8.7,-6.8,77,99,50,0.36,37198.98
4,2025-04-11,0.3,5.8,-4.6,2,-3.4,-9.6,-6.1,64,91,44,0.52,46550.22
4,2025-04-12,3.0,9.3,-2.5,3,-2.3,-7.8,-4.8,58,81,37,0.74,46578.32
4,2025-04-13,3.2,6.7,0.4,51,0.5,-5.8,-2.5,67,83,49,0.50,21213.95
4,2025-04-14,4.3,9.5,0.4,3,0.2,-2.8,-1.2,69,86,47,0.63,34343.04
4,2025-04-15,4.2,8.1,1.5,53,3.0,-0.9,0.6,78,88,61,0.42,22194.38
4,2025-04-16,5.9,10.6,1.8,3,1.7,-1.4,0.5,69,88,51,0.63,37904.18
4,2025-04-17,5.6,8.7,1.1,51,3.1,-0.1,1.5,76,94,56,0.49,41870.63
4,2025-04-18,-0.3,1.1,-2.0,75,0.8,-3.2,-1.6,91,100,73,0.18,3889.52
4,2025-04-19,3.2,10.9,-3.5,3,-1.2,-3.7,-2.5,71,100,36,0.84,49242.68
4,2025-04-20,5.7,12.4,-0.4,3,0.8,-4.9,-1.7,63,89,31,0.96,47254.41
4,2025-04-21,4.7,9.4,0.9,53,2.4,-1.2,0.9,78,97,48,0.62,46800.00
4,2025-04-22,3.0,5.8,0.8,51,2.5,0.2,1.2,89,100,70,0.27,22020.05
4,2025-04-23,5.2,10.3,0.4,55,4.4,-1.0,1.6,80,100,46,0.67,47103.66
4,2025-04-24,0.7,3.5,-1.2,73,1.3,-1.5,-0.5,92,100,79,0.15,0.00
4,2025-04-25,-1.5,0.5,-2.9,75,-1.1,-2.9,-2.0,96,100,84,0.10,3127.36
4,2025-04-26,0.5,5.1,-2.3,73,0.6,-2.4,-0.9,91,100,69,0.27,10237.09
4,2025-04-27,4.3,10.5,-1.3,51,3.3,-3.8,-0.6,74,100,37,0.79,50223.65
4,2025-04-28,6.0,11.3,1.8,51,3.7,-3.4,0.2,69,92,35,0.87,50214.57
4,2025-04-29,6.4,10.4,3.2,51,3.5,-0.6,1.1,70,86,50,0.62,50400.00
4,2025-04-30,7.5,12.2,3.4,51,2.7,-2.0,-0.0,61,82,39,0.84,50400.00
4,2025-05-01,8.7,12.8,4.7,51,3.5,-0.9,0.4,58,77,39,0.90,50400.00
4,2025-05-02,10.8,15.5,6.3,1,4.0,-1.8,0.6,51,69,31,1.22,50400.00
4,2025-05-03,10.8,14.0,5.6,53,6.2,-2.1,1.6,56,96,37,0.97,41054.42
4,2025-05-04,5.3,10.2,2.6,61,4.3,1.7,3.0,86,99,61,0.48,20279.58
4,2025-05-05,1.0,3.7,-1.4,71,2.2,-1.4,0.5,97,100,87,0.10,1121.60
4,2025-05-06,-1.9,-1.2,-2.7,73,-1.4,-2.8,-2.1,99,100,96,0.02,0.00
4,2025-05-07,-0.8,2.7,-2.5,75,0.7,-2.6,-1.5,96,100,82,0.13,0.00
4,2025-05-08,-1.8,-0.1,-2.7,73,-1.3,-2.7,-2.2,97,100,89,0.07,0.00
4,2025-05-09,-1.6,0.6,-2.9,73,-0.4,-2.9,-2.0,97,100,91,0.06,8212.31
4,2025-05-10,1.4,6.2,-4.1,51,0.8,-4.3,-1.6,83,100,57,0.41,49880.19
4,2025-05-11,4.1,8.6,-1.0,51,1.0,-2.7,-1.4,69,97,46,0.61,50400.00
4,2025-05-12,4.1,8.0,0.6,2,1.7,-2.5,-1.0,71,89,48,0.55,50400.00
4,2025-05-13,3.4,8.2,-0.5,3,-0.8,-5.4,-2.9,65,88,45,0.60,50624.45
4,2025-05-14,4.6,9.8,-0.2,51,0.1,-4.0,-2.4,62,88,41,0.72,50589.45
4,2025-05-15,1.8,5.6,-2.5,75,1.8,-5.9,-2.0,77,99,52,0.43,28746.35
4,2025-05-16,-1.9,1.4,-4.7,75,-3.4,-6.9,-5.3,78,97,58,0.27,39600.00
4,2025-05-17,-1.9,1.9,-6.2,75,-1.5,-6.6,-3.7,88,99,68,0.22,25774.29
4,2025-05-18,0.1,3.8,-3.6,75,-2.2,-6.9,-3.3,79,100,59,0.33,50452.85
4,2025-05-19,3.3,8.8,-2.2,51,1.3,-4.0,-1.7,73,100,41,0.66,51189.11
4,2025-05-20,5.9,10.9,1.0,61,4.8,-1.8,1.0,73,100,45,0.71,43051.67
4,2025-05-21,5.1,8.6,2.4,51,4.0,1.5,2.6,85,100,66,0.37,46800.00
4,2025-05-22,1.0,3.4,-2.2,75,3.4,-2.2,0.8,99,100,96,0.03,0.00
4,2025-05-23,-1.2,1.2,-3.1,75,-1.8,-6.1,-3.2,88,100,63,0.23,29765.93
4,2025-05-24,-0.4,2.6,-4.2,73,-3.0,-5.9,-4.4,77,100,55,0.32,47442.22
4,2025-05-25,0.6,2.6,-2.9,73,2.4,-5.7,-0.9,90,100,71,0.17,0.00
4,2025-05-26,3.5,7.5,0.4,61,3.9,0.2,2.2,92,100,66,0.35,18631.79
4,2025-05-27,3.2,5.7,-0.8,53,1.9,-0.8,0.9,86,100,70,0.27,19719.88
4,2025-05-28,4.2,9.2,0.8,61,4.3,-0.1,1.9,86,98,59,0.48,11171.95
4,2025-05-29,2.8,5.4,1.0,71,2.3,-0.7,1.2,90,100,67,0.29,30819.35
4,2025-05-30,7.3,13.4,2.8,53,6.6,2.4,3.8,81,98,49,0.78,36950.01
4,2025-05-31,12.4,16.4,7.0,51,6.1,0.8,2.6,53,82,35,1.20,54059.39
4,2025-06-01,12.7,16.6,9.8,63,8.9,1.0,5.1,61,82,40,1.05,50227.32
4,2025-06-02,10.3,14.7,7.7,63,8.8,4.6,7.1,81,99,59,0.68,29879.35
4,2025-06-03,9.2,14.1,6.0,61,7.5,3.0,5.6,81,100,48,0.84,38377.07
4,2025-06-04,11.4,17.0,5.5,51,6.7,4.3,5.4,70,94,45,1.03,47175.66
4,2025-06-05,9.1,14.5,5.8,63,8.4,4.2,6.3,84,100,52,0.79,42888.04
4,2025-06-06,10.4,15.8,5.1,55,9.2,3.3,6.2,79,100,43,1.02,52024.90
4,2025-06-07,9.1,12.5,6.6,63,9.3,6.4,7.6,91,100,77,0.33,34220.41
4,2025-06-08,5.7,8.4,3.3,63,6.5,2.9,4.7,93,100,77,0.26,8549.11
4,2025-06-09,5.8,11.2,1.3,51,4.3,-1.6,1.3,76,99,45,0.72,53480.94
4,2025-06-10,10.7,17.3,3.5,53,9.0,0.8,4.2,68,96,33,1.32,50467.12
4,2025-06-11,9.6,14.9,6.0,3,6.6,-1.6,3.5,67,97,44,0.95,54257.29
4,2025-06-12,12.4,17.5,5.9,51,9.9,5.2,7.5,74,97,53,0.94,55096.97
4,2025-06-13,14.7,19.4,10.1,51,11.5,4.9,7.9,66,88,45,1.22,54000.00
4,2025-06-14,16.7,20.7,11.2,53,11.2,2.8,6.9,55,85,33,1.55,55530.17
4,2025-06-15,16.2,21.1,10.7,63,11.3,3.8,7.3,58,99,39,1.51,45981.60
4,2025-06-16,7.7,10.7,4.9,63,10.7,4.6,6.5,92,100,78,0.25,12035.60
4,2025-06-17,8.4,14.0,4.0,3,5.4,1.8,3.6,74,100,49,0.80,46800.00
4,2025-06-18,11.8,17.6,5.8,51,9.8,3.5,6.5,72,89,52,0.96,55047.45
4,2025-06-19,12.9,17.1,9.2,51,7.5,4.8,6.0,64,86,46,1.05,55135.42
4,2025-06-20,11.5,14.6,7.5,53,8.0,5.3,6.6,72,87,59,0.67,55140.96
4,2025-06-21,12.0,16.9,6.7,51,7.4,2.4,4.8,63,88,46,1.05,55554.60
4,2025-06-22,14.3,20.5,8.4,51,10.0,-1.5,3.2,50,78,28,1.70,55562.34
4,2025-06-23,15.8,19.4,10.6,61,10.4,3.0,6.2,55,92,39,1.35,47737.93
4,2025-06-24,13.1,18.5,7.6,1,8.6,4.3,6.0,65,97,40,1.26,54766.68
4,2025-06-25,16.5,21.1,12.0,2,9.7,3.6,5.5,49,65,32,1.69,55184.20
4,2025-06-26,16.3,21.2,9.8,63,11.6,3.8,7.5,60,99,39,1.54,43854.93
4,2025-06-27,10.9,15.4,8.1,61,9.8,7.0,8.7,88,100,58,0.74,36510.67
4,2025-06-28,12.3,16.9,9.5,55,10.1,7.9,9.3,83,99,55,0.86,45542.46
4,2025-06-29,15.2,20.4,9.7,53,12.1,7.4,9.6,71,96,43,1.36,53034.64
4,2025-06-30,16.1,20.4,12.3,53,11.8,6.4,9.1,65,87,41,1.41,43070.76
4,2025-07-01,16.0,19.8,12.2,53,10.6,5.8,8.6,63,86,40,1.38,52733.59
4,2025-07-02,17.7,22.0,13.3,2,10.0,2.0,6.4,49,71,28,1.88,54875.48
4,2025-07-03,14.6,17.2,10.3,63,11.3,2.7,8.7,70,99,42,1.03,40020.26
4,2025-07-04,11.3,15.8,8.2,63,10.2,8.1,9.2,87,100,66,0.60,49453.96
4,2025-07-05,12.0,16.8,6.9,55,10.6,6.9,8.4,80,100,54,0.87,45805.92
4,2025-07-06,12.1,16.8,9.2,63,10.1,5.5,8.1,78,98,53,0.89,36003.06
4,2025-07-07,7.9,12.3,5.8,63,8.9,3.3,5.9,89,100,54,0.66,22641.70
4,2025-07-08,2.5,5.3,0.6,73,4.8,0.1,1.8,95,99,84,0.14,8951.86
4,2025-07-09,2.8,6.6,0.4,71,2.9,-0.5,1.2,90,100,60,0.39,29677.73
4,2025-07-10,4.7,7.9,1.7,61,4.4,1.3,3.0,90,100,69,0.33,39249.85
4,2025-07-11,5.5,9.0,1.7,63,4.6,-0.9,2.7,83,100,59,0.47,43928.09
4,2025-07-12,7.7,12.3,4.3,55,5.3,1.9,3.3,75,93,50,0.72,37645.22
4,2025-07-13,10.6,15.5,6.2,61,9.6,2.3,5.5,72,94,53,0.83,53399.34
4,2025-07-14,10.8,12.9,7.2,61,9.2,3.3,6.5,76,93,58,0.56,37838.38
4,2025-07-15,10.4,15.0,6.9,61,9.0,4.6,6.7,79,100,53,0.80,40444.74
4,2025-07-16,8.0,11.8,6.1,63,7.8,3.1,5.6,86,100,57,0.59,21706.16
4,2025-07-17,5.7,8.8,3.4,63,5.4,2.9,3.8,88,99,68,0.36,36121.05
4,2025-07-18,9.2,14.5,4.1,51,6.6,2.9,4.7,76,100,46,0.90,52407.48
4,2025-07-19,13.2,19.8,7.6,53,10.6,2.6,6.0,66,99,32,1.57,50400.00
4,2025-07-20,14.5,20.3,8.5,51,10.8,3.2,7.1,66,99,32,1.61,52939.37
4,2025-07-21,10.3,13.5,6.1,63,11.2,4.9,8.4,88,100,68,0.50,21197.76
4,2025-07-22,9.1,12.6,6.1,63,7.4,2.9,5.1,77,99,56,0.64,49286.82
4,2025-07-23,10.0,15.1,6.3,63,9.2,6.1,7.5,86,100,56,0.75,38701.00
4,2025-07-24,9.8,12.7,7.5,61,10.3,7.5,8.5,92,100,78,0.32,39257.01
4,2025-07-25,8.9,11.8,7.1,61,8.9,7.1,8.0,94,100,79,0.29,14524.84
4,2025-07-26,8.2,10.9,7.1,63,8.4,7.1,7.5,96,100,81,0.24,12596.32
4,2025-07-27,7.7,11.6,6.0,63,7.8,5.2,6.5,93,100,65,0.47,21600.00
